Phone_ID,Account_ID,Phone_Number,Phone_Source,Phone_Type,Is_Primary,Is_Verified,Is_DNC,Date_Added,Phone_Status,Preferred_Dial_Order
19720,6062,1959290077,Client,Work,1,1,0,2026-01-08,Active,1
19721,6062,1773220003,Skip Trace,Work,0,0,0,2026-01-08,Active,2
19722,6063,8867594133,Client,Landline,1,1,0,2025-03-26,Active,1
19723,6063,2130812137,Credit Bureau,Work,0,0,0,2025-03-26,Wrong Party,2
19724,6063,3459482518,Credit Bureau,Landline,0,1,0,2025-03-26,Wrong Party,3
19725,6064,1344107968,Client,Mobile,1,1,1,2025-01-08,Active,1
19726,6064,2656733209,Client,Mobile,0,1,0,2025-01-08,Active,2
19727,6065,5129297432,Client,Landline,1,1,0,2025-02-04,Active,1
19728,6065,8409590596,Customer Provided,Mobile,0,1,0,2025-02-04,Active,2
19729,6065,0137092478,Client,Work,0,1,0,2025-02-04,Active,3
19730,6065,1025788423,Credit Bureau,Mobile,0,1,0,2025-02-04,Active,4
19731,6066,8082457276,Client,Landline,1,1,0,2026-01-26,Active,1
19732,6066,9908273422,Client,Mobile,0,1,0,2026-01-26,Active,2
19733,6066,9954604994,Client,Mobile,0,1,0,2026-01-26,Invalid,3
19734,6067,2151238809,Client,Mobile,1,1,0,2025-05-08,Disconnected,1
19735,6067,6122221540,Client,Landline,0,1,0,2025-05-08,Active,2
19736,6068,7014011142,Credit Bureau,Mobile,1,1,0,2024-07-30,Active,1
19737,6068,2861242790,Client,Mobile,0,1,0,2024-07-30,Active,2
19738,6069,6614936074,Credit Bureau,Work,1,1,0,2026-01-21,Invalid,1
19739,6069,1619417978,Client,Mobile,0,0,0,2026-01-21,Disconnected,2
19740,6069,5567145166,Client,Home,0,1,0,2026-01-21,Active,3
19741,6069,3105492155,Client,Mobile,0,1,0,2026-01-21,Invalid,4
19742,6069,6242697496,Client,Mobile,0,1,0,2026-01-21,Active,5
19743,6070,6481603114,Client,Mobile,1,1,0,2025-09-29,Active,1
19744,6070,7883445918,Customer Provided,Mobile,0,1,0,2025-09-29,Active,2
19745,6070,5285171952,Customer Provided,Mobile,0,1,0,2025-09-29,Active,3
19746,6071,6338442876,Client,Home,1,1,0,2024-11-13,Active,1
19747,6071,1615019415,Client,Landline,0,1,0,2024-11-13,Active,2
19748,6071,1523507089,Credit Bureau,Work,0,1,0,2024-11-13,Active,3
19749,6071,7047391295,Customer Provided,Work,0,1,0,2024-11-13,Active,4
19750,6072,0343882170,Credit Bureau,Mobile,1,1,0,2026-01-08,Active,1
19751,6072,7505163363,Skip Trace,Mobile,0,0,0,2026-01-08,Active,2
19752,6073,5500471400,Client,Work,1,1,0,2024-12-10,Active,1
19753,6073,5649451603,Client,Mobile,0,1,0,2024-12-10,Active,2
19754,6073,7722868319,Client,Work,0,1,0,2024-12-10,Invalid,3
19755,6073,6045191850,Credit Bureau,Mobile,0,1,0,2024-12-10,Active,4
19756,6073,4892007062,Credit Bureau,Mobile,0,1,0,2024-12-10,Active,5
19757,6074,4942421987,Client,Mobile,1,0,0,2025-01-08,Active,1
19758,6074,3318590884,Client,Work,0,1,0,2025-01-08,Active,2
19759,6075,6364559786,Client,Mobile,1,1,0,2025-03-21,Active,1
19760,6075,2835197620,Client,Home,0,0,0,2025-03-21,Active,2
19761,6075,4672619072,Client,Mobile,0,1,0,2025-03-21,Invalid,3
19762,6075,2138292559,Client,Home,0,1,0,2025-03-21,Active,4
19763,6075,0606404549,Client,Mobile,0,1,0,2025-03-21,Active,5
19764,6076,4986119447,Skip Trace,Landline,1,0,0,2025-11-17,Active,1
19765,6076,0029899698,Client,Mobile,0,1,0,2025-11-17,Active,2
19766,6076,5229821623,Credit Bureau,Mobile,0,1,0,2025-11-17,Disconnected,3
19767,6076,4624956875,Credit Bureau,Mobile,0,1,0,2025-11-17,Active,4
19768,6077,6623205722,Skip Trace,Mobile,1,1,0,2026-01-09,Wrong Party,1
19769,6077,7226387626,Credit Bureau,Mobile,0,1,0,2026-01-09,Active,2
19770,6077,7010213810,Client,Mobile,0,1,0,2026-01-09,Active,3
19771,6078,2504022859,Skip Trace,Mobile,1,0,0,2025-10-08,Wrong Party,1
19772,6078,5336653367,Skip Trace,Mobile,0,1,0,2025-10-08,Active,2
19773,6079,2595818772,Credit Bureau,Mobile,1,1,0,2025-01-25,Active,1
19774,6079,7727116057,Credit Bureau,Work,0,0,0,2025-01-25,Wrong Party,2
19775,6079,2554285734,Credit Bureau,Mobile,0,0,0,2025-01-25,Active,3
19776,6079,4112031422,Credit Bureau,Work,0,1,0,2025-01-25,Active,4
19777,6080,1732245038,Client,Mobile,1,1,0,2025-09-11,Disconnected,1
19778,6080,2658160949,Client,Mobile,0,1,0,2025-09-11,Active,2
19779,6080,9314314802,Client,Mobile,0,1,0,2025-09-11,Active,3
19780,6081,5125755126,Client,Mobile,1,1,0,2025-07-18,Active,1
19781,6081,3199938374,Client,Landline,0,1,0,2025-07-18,Active,2
19782,6081,5245357167,Credit Bureau,Mobile,0,1,0,2025-07-18,Active,3
19783,6081,0199201457,Customer Provided,Mobile,0,1,0,2025-07-18,Active,4
19784,6082,0164700263,Credit Bureau,Mobile,1,0,0,2025-11-24,Active,1
19785,6082,1420332430,Credit Bureau,Home,0,1,0,2025-11-24,Active,2
19786,6082,2354169720,Client,Mobile,0,1,0,2025-11-24,Active,3
19787,6083,6936492320,Client,Mobile,1,1,0,2025-10-03,Active,1
19788,6083,5176368056,Skip Trace,Mobile,0,1,0,2025-10-03,Active,2
19789,6083,7557483740,Skip Trace,Mobile,0,1,0,2025-10-03,Active,3
19790,6083,5849142290,Credit Bureau,Mobile,0,1,0,2025-10-03,Active,4
19791,6084,2925837522,Credit Bureau,Mobile,1,1,0,2025-12-20,Active,1
19792,6084,7669099894,Client,Mobile,0,0,0,2025-12-20,Disconnected,2
19793,6084,1221125921,Credit Bureau,Mobile,0,1,0,2025-12-20,Active,3
19794,6084,0643171786,Skip Trace,Mobile,0,1,0,2025-12-20,Active,4
19795,6085,6500607844,Client,Mobile,1,1,0,2026-01-07,Active,1
19796,6085,1871487715,Client,Mobile,0,1,0,2026-01-07,Active,2
19797,6085,9596809164,Credit Bureau,Mobile,0,1,0,2026-01-07,Active,3
19798,6086,4867970955,Skip Trace,Mobile,1,0,0,2025-12-02,Active,1
19799,6086,9879170468,Skip Trace,Mobile,0,1,0,2025-12-02,Disconnected,2
19800,6087,6696882375,Credit Bureau,Mobile,1,1,0,2024-12-21,Active,1
19801,6087,9273118091,Client,Mobile,0,1,0,2024-12-21,Active,2
19802,6087,7176171511,Skip Trace,Mobile,0,1,0,2024-12-21,Active,3
19803,6087,6569492439,Skip Trace,Home,0,1,0,2024-12-21,Active,4
19804,6088,8166237175,Client,Work,1,1,0,2026-01-15,Active,1
19805,6088,6816283792,Customer Provided,Landline,0,1,0,2026-01-15,Active,2
19806,6088,4909975023,Credit Bureau,Mobile,0,1,0,2026-01-15,Active,3
19807,6089,2847349335,Client,Mobile,1,1,0,2025-08-30,Active,1
19808,6089,8551135505,Client,Mobile,0,1,0,2025-08-30,Active,2
19809,6089,1280661085,Skip Trace,Mobile,0,1,0,2025-08-30,Active,3
19810,6090,1113392941,Skip Trace,Mobile,1,1,0,2025-02-07,Active,1
19811,6090,8657205020,Client,Mobile,0,1,0,2025-02-07,Active,2
19812,6090,0852414920,Client,Mobile,0,1,0,2025-02-07,Active,3
19813,6090,4067590617,Client,Work,0,1,0,2025-02-07,Active,4
19814,6090,0401881594,Credit Bureau,Mobile,0,1,0,2025-02-07,Active,5
19815,6091,2150248756,Credit Bureau,Work,1,1,0,2025-05-08,Invalid,1
19816,6091,5452136972,Client,Mobile,0,1,0,2025-05-08,Active,2
19817,6091,7580320396,Client,Mobile,0,1,0,2025-05-08,Active,3
19818,6092,9059116902,Client,Landline,1,1,0,2025-06-14,Active,1
19819,6092,5000801385,Credit Bureau,Work,0,1,0,2025-06-14,Active,2
19820,6092,7400663954,Skip Trace,Mobile,0,1,0,2025-06-14,Active,3
19821,6092,2160177737,Client,Mobile,0,1,0,2025-06-14,Active,4
19822,6092,5290263730,Skip Trace,Mobile,0,0,0,2025-06-14,Disconnected,5
19823,6093,6566217047,Client,Mobile,1,1,0,2026-01-21,Active,1
19824,6093,7581737374,Customer Provided,Mobile,0,1,0,2026-01-21,Active,2
19825,6093,3549712901,Client,Home,0,1,0,2026-01-21,Active,3
19826,6093,1684414776,Credit Bureau,Landline,0,1,0,2026-01-21,Active,4
19827,6094,0571298066,Client,Work,1,1,0,2026-01-07,Active,1
19828,6094,7346906289,Credit Bureau,Mobile,0,1,0,2026-01-07,Active,2
19829,6094,7582647755,Client,Landline,0,1,0,2026-01-07,Active,3
19830,6094,0587123188,Credit Bureau,Mobile,0,1,0,2026-01-07,Active,4
19831,6095,1524715626,Client,Mobile,1,1,0,2025-06-10,Active,1
19832,6095,4393740157,Client,Landline,0,1,0,2025-06-10,Active,2
19833,6095,1126643762,Credit Bureau,Mobile,0,1,1,2025-06-10,Active,3
19834,6095,5221139273,Credit Bureau,Mobile,0,0,0,2025-06-10,Invalid,4
19835,6096,1629985170,Skip Trace,Landline,1,1,0,2025-03-27,Active,1
19836,6096,9588202915,Client,Mobile,0,0,0,2025-03-27,Disconnected,2
19837,6096,1031863755,Skip Trace,Mobile,0,0,0,2025-03-27,Active,3
19838,6097,9241861157,Client,Mobile,1,1,0,2025-01-25,Active,1
19839,6097,2489010448,Client,Work,0,1,0,2025-01-25,Active,2
19840,6098,3937881223,Client,Mobile,1,0,0,2025-01-09,Active,1
19841,6098,4920683465,Credit Bureau,Mobile,0,1,0,2025-01-09,Active,2
19842,6098,4916011535,Client,Mobile,0,1,0,2025-01-09,Active,3
19843,6098,4658969124,Credit Bureau,Work,0,0,0,2025-01-09,Active,4
19844,6099,4373201944,Client,Home,1,1,0,2026-01-28,Active,1
19845,6099,4344461692,Credit Bureau,Mobile,0,1,0,2026-01-28,Active,2
19846,6099,3466770589,Skip Trace,Mobile,0,1,0,2026-01-28,Active,3
19847,6099,2684886827,Credit Bureau,Work,0,1,0,2026-01-28,Active,4
19848,6100,2381537588,Skip Trace,Work,1,0,0,2025-02-02,Active,1
19849,6100,7131822223,Credit Bureau,Mobile,0,1,0,2025-02-02,Active,2
19850,6101,2963535265,Skip Trace,Mobile,1,1,0,2024-10-10,Active,1
19851,6101,7146587037,Client,Home,0,1,0,2024-10-10,Active,2
19852,6101,6741241031,Client,Mobile,0,1,0,2024-10-10,Active,3
19853,6102,6400910963,Skip Trace,Home,1,0,0,2025-02-18,Active,1
19854,6102,1294390636,Skip Trace,Mobile,0,0,0,2025-02-18,Active,2
19855,6102,3066406665,Client,Mobile,0,1,0,2025-02-18,Active,3
19856,6103,3693970019,Client,Landline,1,1,0,2026-01-29,Invalid,1
19857,6103,3599937616,Credit Bureau,Mobile,0,0,0,2026-01-29,Active,2
19858,6103,2240693646,Client,Work,0,1,0,2026-01-29,Active,3
19859,6103,5788396540,Credit Bureau,Mobile,0,1,0,2026-01-29,Active,4
19860,6104,8403160130,Client,Home,1,1,0,2025-08-25,Active,1
19861,6104,8618218109,Client,Work,0,1,0,2025-08-25,Active,2
19862,6104,5139766865,Skip Trace,Mobile,0,1,0,2025-08-25,Active,3
19863,6105,2716131764,Credit Bureau,Landline,1,1,0,2024-11-06,Active,1
19864,6105,2044038059,Credit Bureau,Mobile,0,1,0,2024-11-06,Active,2
19865,6105,7311581585,Client,Mobile,0,1,0,2024-11-06,Active,3
19866,6105,6285858507,Client,Landline,0,1,0,2024-11-06,Active,4
19867,6106,0987284889,Client,Mobile,1,1,0,2025-05-22,Disconnected,1
19868,6106,6035889376,Client,Mobile,0,1,0,2025-05-22,Active,2
19869,6106,2490100084,Credit Bureau,Landline,0,1,1,2025-05-22,Active,3
19870,6107,4059172186,Client,Mobile,1,1,0,2025-10-26,Active,1
19871,6107,0648075248,Client,Work,0,1,0,2025-10-26,Wrong Party,2
19872,6108,9001346924,Client,Mobile,1,1,0,2026-01-26,Active,1
19873,6108,0404430454,Client,Mobile,0,0,0,2026-01-26,Active,2
19874,6108,7424328645,Client,Home,0,1,0,2026-01-26,Active,3
19875,6109,2082192323,Skip Trace,Landline,1,1,0,2024-11-20,Active,1
19876,6109,2694273422,Skip Trace,Mobile,0,0,0,2024-11-20,Disconnected,2
19877,6109,5414510927,Credit Bureau,Mobile,0,1,0,2024-11-20,Active,3
19878,6110,5563764026,Credit Bureau,Home,1,1,0,2024-09-23,Active,1
19879,6110,0886920321,Credit Bureau,Mobile,0,1,0,2024-09-23,Active,2
19880,6111,9655953723,Credit Bureau,Mobile,1,1,0,2025-09-12,Active,1
19881,6111,3273508046,Client,Mobile,0,1,0,2025-09-12,Active,2
19882,6111,5202545715,Client,Mobile,0,1,0,2025-09-12,Active,3
19883,6112,1298371210,Client,Mobile,1,1,0,2025-05-17,Wrong Party,1
19884,6112,7390620010,Client,Mobile,0,1,0,2025-05-17,Active,2
19885,6112,4647159983,Skip Trace,Work,0,0,0,2025-05-17,Active,3
19886,6112,7735471981,Skip Trace,Mobile,0,0,0,2025-05-17,Active,4
19887,6112,3211805410,Client,Home,0,0,0,2025-05-17,Active,5
19888,6113,9044360505,Client,Mobile,1,1,0,2025-08-17,Active,1
19889,6113,2582895957,Credit Bureau,Mobile,0,1,0,2025-08-17,Active,2
19890,6113,9802391963,Client,Work,0,1,0,2025-08-17,Active,3
19891,6114,4050831223,Credit Bureau,Mobile,1,0,0,2026-01-22,Active,1
19892,6114,3046572207,Client,Work,0,1,0,2026-01-22,Invalid,2
19893,6114,4042255901,Skip Trace,Mobile,0,0,0,2026-01-22,Active,3
19894,6114,7222908729,Customer Provided,Mobile,0,1,0,2026-01-22,Active,4
19895,6115,5486632929,Customer Provided,Mobile,1,1,0,2026-01-27,Active,1
19896,6115,7915981240,Skip Trace,Mobile,0,1,0,2026-01-27,Active,2
19897,6115,1582133074,Client,Landline,0,1,0,2026-01-27,Active,3
19898,6115,8378499729,Credit Bureau,Mobile,0,0,1,2026-01-27,Active,4
19899,6116,6961925355,Skip Trace,Work,1,0,0,2026-01-01,Active,1
19900,6116,5238859998,Credit Bureau,Mobile,0,0,0,2026-01-01,Wrong Party,2
19901,6116,4187337502,Client,Mobile,0,1,0,2026-01-01,Wrong Party,3
19902,6117,0573850695,Skip Trace,Work,1,0,0,2025-08-13,Active,1
19903,6117,2268436155,Client,Mobile,0,1,0,2025-08-13,Active,2
19904,6118,3684349456,Credit Bureau,Mobile,1,1,0,2025-02-06,Active,1
19905,6118,2500908605,Client,Mobile,0,1,1,2025-02-06,Active,2
19906,6118,8088915859,Skip Trace,Mobile,0,1,0,2025-02-06,Active,3
19907,6119,3503169462,Credit Bureau,Mobile,1,0,0,2025-02-17,Active,1
19908,6119,9020828410,Client,Mobile,0,1,0,2025-02-17,Active,2
19909,6119,3163782789,Client,Mobile,0,1,0,2025-02-17,Active,3
19910,6120,1151118669,Credit Bureau,Mobile,1,1,0,2024-12-08,Active,1
19911,6120,4977023879,Credit Bureau,Mobile,0,0,0,2024-12-08,Active,2
19912,6120,1341123705,Credit Bureau,Mobile,0,1,0,2024-12-08,Active,3
19913,6121,0587527881,Credit Bureau,Mobile,1,1,0,2025-06-09,Active,1
19914,6121,7608492637,Skip Trace,Mobile,0,1,0,2025-06-09,Active,2
19915,6121,1478050246,Client,Mobile,0,1,0,2025-06-09,Invalid,3
19916,6121,9565140218,Client,Mobile,0,1,0,2025-06-09,Active,4
19917,6121,5867059029,Client,Mobile,0,1,0,2025-06-09,Active,5
19918,6122,0996370112,Credit Bureau,Home,1,0,0,2025-10-26,Active,1
19919,6122,4738083884,Credit Bureau,Landline,0,1,0,2025-10-26,Disconnected,2
19920,6122,9877454410,Credit Bureau,Mobile,0,1,1,2025-10-26,Active,3
19921,6123,7740403196,Client,Mobile,1,1,0,2025-11-18,Active,1
19922,6123,2815974499,Client,Mobile,0,1,0,2025-11-18,Active,2
19923,6124,7326207189,Credit Bureau,Mobile,1,0,0,2026-01-29,Invalid,1
19924,6124,4763944945,Credit Bureau,Mobile,0,0,0,2026-01-29,Active,2
19925,6124,3536043174,Credit Bureau,Home,0,1,0,2026-01-29,Active,3
19926,6125,4669977609,Client,Mobile,1,1,0,2026-01-02,Active,1
19927,6125,3324450750,Skip Trace,Mobile,0,1,0,2026-01-02,Active,2
19928,6125,6395764254,Client,Work,0,1,0,2026-01-02,Active,3
19929,6125,9964188546,Client,Mobile,0,1,0,2026-01-02,Disconnected,4
19930,6126,3310987494,Credit Bureau,Mobile,1,1,0,2025-11-10,Active,1
19931,6126,8466063630,Client,Home,0,1,0,2025-11-10,Active,2
19932,6126,8560544561,Skip Trace,Mobile,0,1,0,2025-11-10,Active,3
19933,6127,9488759811,Client,Mobile,1,1,0,2025-02-17,Active,1
19934,6127,5916972321,Skip Trace,Mobile,0,1,0,2025-02-17,Active,2
19935,6127,1548960475,Credit Bureau,Mobile,0,1,0,2025-02-17,Active,3
19936,6128,8910930503,Client,Mobile,1,1,0,2026-01-22,Active,1
19937,6128,3230494309,Credit Bureau,Mobile,0,0,0,2026-01-22,Active,2
19938,6128,7289950291,Client,Mobile,0,1,0,2026-01-22,Active,3
19939,6129,5559139052,Credit Bureau,Landline,1,0,0,2024-12-09,Active,1
19940,6129,7416368466,Credit Bureau,Mobile,0,1,0,2024-12-09,Active,2
19941,6129,0739813910,Credit Bureau,Home,0,1,0,2024-12-09,Active,3
19942,6129,8662868179,Client,Home,0,1,0,2024-12-09,Active,4
19943,6130,1850544851,Credit Bureau,Mobile,1,1,0,2024-07-20,Active,1
19944,6130,2621489378,Client,Mobile,0,1,0,2024-07-20,Active,2
19945,6130,0993138422,Client,Mobile,0,1,0,2024-07-20,Active,3
19946,6131,9382680817,Client,Mobile,1,1,0,2025-05-31,Active,1
19947,6131,4371481715,Credit Bureau,Landline,0,1,0,2025-05-31,Active,2
19948,6131,9560996045,Credit Bureau,Mobile,0,0,1,2025-05-31,Active,3
19949,6131,6916695828,Skip Trace,Mobile,0,0,0,2025-05-31,Active,4
19950,6131,6322960217,Credit Bureau,Mobile,0,0,0,2025-05-31,Active,5
19951,6132,2455597055,Client,Mobile,1,0,0,2024-08-07,Invalid,1
19952,6132,6044731707,Credit Bureau,Work,0,1,0,2024-08-07,Active,2
19953,6132,2054415551,Client,Mobile,0,1,0,2024-08-07,Active,3
19954,6132,8899088701,Credit Bureau,Mobile,0,1,0,2024-08-07,Active,4
19955,6133,2847771789,Credit Bureau,Mobile,1,1,0,2025-09-29,Active,1
19956,6133,2741135139,Client,Work,0,1,0,2025-09-29,Wrong Party,2
19957,6134,0825007110,Skip Trace,Mobile,1,0,0,2025-06-13,Active,1
19958,6134,0438021303,Client,Landline,0,1,1,2025-06-13,Active,2
19959,6135,8422150275,Client,Mobile,1,1,0,2025-04-02,Active,1
19960,6135,6052444021,Client,Mobile,0,1,0,2025-04-02,Active,2
19961,6136,5399221804,Client,Home,1,1,0,2024-10-12,Active,1
19962,6136,3462025980,Client,Work,0,1,0,2024-10-12,Active,2
19963,6136,3009963673,Skip Trace,Mobile,0,0,0,2024-10-12,Active,3
19964,6136,2594766253,Credit Bureau,Mobile,0,0,0,2024-10-12,Active,4
19965,6137,6212012086,Skip Trace,Mobile,1,0,0,2024-07-29,Active,1
19966,6137,4933629720,Skip Trace,Mobile,0,0,0,2024-07-29,Active,2
19967,6137,8505657044,Client,Mobile,0,1,0,2024-07-29,Active,3
19968,6137,6437606669,Client,Mobile,0,1,0,2024-07-29,Active,4
19969,6138,7294963989,Credit Bureau,Mobile,1,0,0,2024-09-06,Active,1
19970,6138,5229651741,Credit Bureau,Landline,0,1,0,2024-09-06,Active,2
19971,6138,4407820901,Credit Bureau,Landline,0,1,0,2024-09-06,Active,3
19972,6139,8886802328,Skip Trace,Mobile,1,0,0,2025-10-01,Active,1
19973,6139,9461535397,Skip Trace,Mobile,0,1,0,2025-10-01,Active,2
19974,6139,2390372688,Client,Mobile,0,1,0,2025-10-01,Active,3
19975,6139,3610855171,Client,Mobile,0,1,0,2025-10-01,Active,4
19976,6140,4660374006,Skip Trace,Home,1,0,0,2025-08-22,Active,1
19977,6140,4411878307,Client,Mobile,0,1,0,2025-08-22,Active,2
19978,6140,1880512330,Client,Mobile,0,1,0,2025-08-22,Active,3
19979,6141,4543483947,Skip Trace,Mobile,1,0,0,2025-04-28,Active,1
19980,6141,5395488954,Credit Bureau,Home,0,1,0,2025-04-28,Wrong Party,2
19981,6141,0634412825,Skip Trace,Mobile,0,0,0,2025-04-28,Active,3
19982,6141,6624612417,Client,Mobile,0,1,0,2025-04-28,Active,4
19983,6142,7762345896,Client,Mobile,1,1,0,2024-08-08,Active,1
19984,6142,5192687625,Client,Landline,0,1,0,2024-08-08,Disconnected,2
19985,6143,4073250021,Client,Mobile,1,1,0,2026-01-12,Active,1
19986,6143,7360937314,Client,Mobile,0,1,0,2026-01-12,Active,2
19987,6144,2514526927,Client,Mobile,1,1,0,2025-11-04,Active,1
19988,6144,9160266347,Skip Trace,Mobile,0,1,0,2025-11-04,Active,2
19989,6144,9084730248,Client,Landline,0,1,0,2025-11-04,Active,3
19990,6145,6012989520,Skip Trace,Mobile,1,1,0,2024-08-29,Active,1
19991,6145,4567026313,Credit Bureau,Mobile,0,1,0,2024-08-29,Active,2
19992,6145,6441353931,Client,Work,0,1,0,2024-08-29,Active,3
19993,6145,5896754824,Client,Home,0,1,0,2024-08-29,Active,4
19994,6146,1220571480,Client,Landline,1,1,0,2024-12-01,Active,1
19995,6146,9097319489,Skip Trace,Mobile,0,0,0,2024-12-01,Active,2
19996,6146,6738790129,Credit Bureau,Mobile,0,1,0,2024-12-01,Active,3
19997,6146,3439062684,Client,Mobile,0,1,0,2024-12-01,Active,4
19998,6147,8905130908,Credit Bureau,Mobile,1,0,0,2026-01-12,Active,1
19999,6147,3998712099,Credit Bureau,Landline,0,1,0,2026-01-12,Active,2
20000,6147,6769847468,Client,Mobile,0,1,0,2026-01-12,Invalid,3
20001,6148,3592777317,Client,Mobile,1,1,0,2025-06-11,Disconnected,1
20002,6148,7859767698,Credit Bureau,Work,0,0,0,2025-06-11,Wrong Party,2
20003,6148,7500703284,Client,Mobile,0,1,0,2025-06-11,Active,3
20004,6149,3192083653,Client,Mobile,1,1,0,2026-01-26,Active,1
20005,6149,6219988099,Skip Trace,Work,0,0,0,2026-01-26,Disconnected,2
20006,6149,4368029080,Credit Bureau,Mobile,0,1,0,2026-01-26,Active,3
20007,6149,5091887608,Skip Trace,Home,0,0,0,2026-01-26,Wrong Party,4
20008,6149,9743801890,Credit Bureau,Mobile,0,1,0,2026-01-26,Active,5
20009,6150,1441663555,Credit Bureau,Work,1,1,0,2025-06-06,Active,1
20010,6150,8570631992,Client,Mobile,0,1,0,2025-06-06,Active,2
20011,6150,4238515373,Credit Bureau,Home,0,0,0,2025-06-06,Disconnected,3
20012,6151,4683810293,Credit Bureau,Mobile,1,1,0,2025-04-17,Active,1
20013,6151,9067943928,Client,Mobile,0,1,0,2025-04-17,Active,2
20014,6151,4917025412,Customer Provided,Home,0,1,0,2025-04-17,Active,3
20015,6152,2055317738,Client,Mobile,1,1,0,2024-11-15,Active,1
20016,6152,0612956390,Credit Bureau,Mobile,0,1,0,2024-11-15,Active,2
20017,6152,8396991943,Client,Mobile,0,1,0,2024-11-15,Active,3
20018,6153,5161205541,Client,Mobile,1,1,0,2025-01-28,Active,1
20019,6153,2216869362,Credit Bureau,Home,0,0,0,2025-01-28,Active,2
20020,6153,4226668221,Skip Trace,Mobile,0,1,0,2025-01-28,Active,3
20021,6153,9236106295,Customer Provided,Mobile,0,1,0,2025-01-28,Active,4
20022,6153,7393795881,Client,Home,0,1,0,2025-01-28,Active,5
20023,6154,3448447513,Client,Mobile,1,1,0,2024-11-29,Active,1
20024,6154,7139372595,Client,Mobile,0,0,0,2024-11-29,Active,2
20025,6154,3773180228,Client,Landline,0,1,0,2024-11-29,Active,3
20026,6154,0666500459,Customer Provided,Mobile,0,1,0,2024-11-29,Active,4
20027,6154,3420796813,Client,Mobile,0,1,0,2024-11-29,Disconnected,5
20028,6155,4958478631,Client,Work,1,1,0,2024-07-12,Active,1
20029,6155,5354376558,Client,Landline,0,1,0,2024-07-12,Active,2
20030,6155,5478632275,Client,Mobile,0,1,0,2024-07-12,Active,3
20031,6156,5863148234,Credit Bureau,Mobile,1,1,0,2026-01-15,Active,1
20032,6156,6481141297,Skip Trace,Mobile,0,1,0,2026-01-15,Active,2
20033,6157,3543100656,Credit Bureau,Mobile,1,1,0,2026-01-05,Active,1
20034,6157,2120350966,Client,Landline,0,1,0,2026-01-05,Active,2
20035,6157,1668708338,Client,Mobile,0,1,0,2026-01-05,Active,3
20036,6158,9477931319,Customer Provided,Mobile,1,1,0,2026-01-28,Active,1
20037,6158,7714370629,Client,Mobile,0,1,0,2026-01-28,Disconnected,2
20038,6158,5333318676,Client,Mobile,0,1,0,2026-01-28,Active,3
20039,6159,7902823697,Client,Mobile,1,1,0,2025-02-25,Active,1
20040,6159,4101950660,Credit Bureau,Mobile,0,1,0,2025-02-25,Active,2
20041,6159,6055221241,Client,Mobile,0,1,0,2025-02-25,Active,3
20042,6159,4668441293,Credit Bureau,Landline,0,1,0,2025-02-25,Active,4
20043,6160,9302315937,Client,Mobile,1,1,0,2025-02-05,Active,1
20044,6160,8383822065,Client,Mobile,0,1,0,2025-02-05,Disconnected,2
20045,6161,6855767404,Skip Trace,Mobile,1,1,1,2025-12-24,Active,1
20046,6161,3720768031,Skip Trace,Mobile,0,0,0,2025-12-24,Active,2
20047,6161,9138305622,Credit Bureau,Landline,0,1,0,2025-12-24,Active,3
20048,6162,9631962463,Client,Mobile,1,1,0,2025-08-01,Active,1
20049,6162,1975103589,Client,Mobile,0,1,0,2025-08-01,Active,2
20050,6162,4417589128,Client,Work,0,1,0,2025-08-01,Disconnected,3
20051,6162,9429241682,Client,Mobile,0,1,0,2025-08-01,Active,4
20052,6163,3094260834,Client,Mobile,1,1,0,2025-06-19,Active,1
20053,6163,7634951978,Client,Home,0,1,0,2025-06-19,Active,2
20054,6163,7844412159,Credit Bureau,Mobile,0,0,0,2025-06-19,Active,3
20055,6164,7187857255,Credit Bureau,Work,1,0,0,2025-05-09,Active,1
20056,6164,5460018333,Client,Work,0,0,0,2025-05-09,Active,2
20057,6164,1940215306,Client,Home,0,1,0,2025-05-09,Active,3
20058,6165,6266045692,Client,Mobile,1,0,0,2024-09-25,Active,1
20059,6165,4429356165,Credit Bureau,Landline,0,0,0,2024-09-25,Active,2
20060,6165,8341500897,Credit Bureau,Mobile,0,1,0,2024-09-25,Active,3
20061,6166,2366941272,Client,Mobile,1,1,0,2025-03-10,Active,1
20062,6166,8487171068,Client,Mobile,0,1,0,2025-03-10,Active,2
20063,6166,5165086480,Credit Bureau,Mobile,0,0,0,2025-03-10,Active,3
20064,6167,6618928321,Credit Bureau,Mobile,1,1,0,2026-01-22,Active,1
20065,6167,0753603053,Client,Mobile,0,1,0,2026-01-22,Active,2
20066,6167,9420483692,Credit Bureau,Work,0,1,0,2026-01-22,Active,3
20067,6167,6370000756,Client,Mobile,0,1,0,2026-01-22,Active,4
20068,6168,0960126571,Client,Mobile,1,1,0,2026-01-26,Active,1
20069,6168,4705011632,Client,Mobile,0,1,0,2026-01-26,Active,2
20070,6168,2312181815,Client,Work,0,1,0,2026-01-26,Active,3
20071,6169,2804219408,Skip Trace,Mobile,1,1,0,2025-09-21,Active,1
20072,6169,4747226166,Credit Bureau,Work,0,0,0,2025-09-21,Active,2
20073,6170,1371479561,Client,Mobile,1,1,0,2025-02-15,Disconnected,1
20074,6170,5943609322,Credit Bureau,Mobile,0,1,0,2025-02-15,Active,2
